C_Address,C_Descrip,C_Date,C_Day of month,C_Hour,lat,lon
1510 ARDEN WAY,(A)VC TAKE VEH W/O OWNER,1/16/2006 14:00,16,14,38.60032506,-121.4301916
160 ALLAIRE CIR,POSSIBLE FINANCIAL CRIME-I RPT,1/16/2006 14:00,16,14,38.683359,-121.533925
1695 ARDEN WAY, PETTY THEFT-SHOPLIFT,1/16/2006 14:02,16,14,38.6017616,-121.4258271
1940 65TH ST,TRAFFIC-ACCIDENT-NON INJURY,1/16/2006 14:14,16,14,38.55124956,-121.4279854
HOLLYHURST WAY / VALLEY HI DR,TRAFFIC-ACCIDENT-NON INJURY,1/16/2006 14:24,16,14,38.4635644,-121.4321414
SOUTH AVE / NATOMA WAY,(B)HS POSS -GR MARIJ,1/16/2006 14:25,16,14,38.63075984,-121.4243752
2200 ROYALE RD,(B)()PC  VANDALISM +$,1/16/2006 14:30,16,14,38.60477176,-121.4292813
6544 GOLF VIEW DR, PC   THEFT-LIC PLATE TABS,1/16/2006 14:30,16,14,38.50823683,-121.4920591
4127 DEER CROSS WAY,TOWED/STORED VEHICLE,1/16/2006 14:38,16,14,38.46962227,-121.4591171
4119 DEER CROSS WAY,TOWED/STORED VEHICLE,1/16/2006 14:40,16,14,38.46930612,-121.4590392
3825 ROSIN CT, VC AUTO THEFT LOCATE,1/16/2006 14:43,16,14,38.63872883,-121.4765366
2001 POINT WEST WAY,(A) GRAND THEFT-INSIDE,1/16/2006 14:45,16,14,38.60086039,-121.4329623
6366 MACK RD, PC ROBBERY-PURSE SNATCH,1/16/2006 15:00,16,15,38.47295223,-121.4281268
1100 J ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 15:00,16,15,38.57945897,-121.4915974
ARCADE BLVD / PONDEROSA LN,TRAFFIC-ACCIDENT-NON INJURY,1/16/2006 15:23,16,15,38.6231314,-121.4573294
34TH ST / 12TH AVE, PC  ROBBERY UNSPECIFIED,1/16/2006 15:35,16,15,38.54120868,-121.4703152
22ND AVE / 23RD ST,TOWED/STORED VEHICLE,1/16/2006 15:35,16,15,38.53341084,-121.4869088
FOLSOM BLVD / 65TH ST,TOWED/STORED VEH-,1/16/2006 15:51,16,15,38.55443686,-121.4278339
5351 47TH AVE, PC  BURGLARY RESIDENCE,1/16/2006 16:00,16,16,38.5118137,-121.4429168
2314 CASTRO WAY, PC  BURGLARY RESIDENCE,1/16/2006 16:00,16,16,38.55447458,-121.4843549
4825 DARLINGTON LN, PETTY THEFT/LICENSE PLATE,1/16/2006 16:00,16,16,38.65975805,-121.5429538
POWER INN RD / 14TH AVE, VC FALSE TAB/AVOID REG,1/16/2006 16:10,16,16,38.53954773,-121.4091401
8101 COSUMNES RIVER BLVD,(B) VC DUI BA  OR MORE,1/16/2006 16:15,16,16,38.45718227,-121.4133413
RIVERSIDE BLVD / FLORIN RD,(B)()PC  VANDALISM +$,1/16/2006 16:15,16,16,38.51006027,-121.5427657
BEAUMONT ST / RIO LINDA BLVD,TRAFFIC-ACCIDENT INJURY,1/16/2006 16:27,16,16,38.61294068,-121.4484964
2948 LAND PARK DR,(A) VC DUI-ALCOHOL/DRUGS,1/16/2006 16:38,16,16,38.55226434,-121.4981519
COSUMNES RIVER BLVD / FRANKLIN BLVD,(A) VC HIT/RUN INJ/DEATH,1/16/2006 16:38,16,16,38.46223959,-121.4466002
WESTERN AVE / DANVILLE WAY,(A)) PC BRANDISH FIREARM,1/16/2006 16:42,16,16,38.62531066,-121.4677651
5924 LAGUNA RANCH CIR,MISSING PERSON,1/16/2006 16:55,16,16,38.45006084,-121.4357127
65TH STREET EXPY / FRUITRIDGE RD,TRAFFIC-ACCIDENT-NON INJURY,1/16/2006 16:58,16,16,38.52507559,-121.427517
5330 STOCKTON BLVD, PETTY THEFT-SHOPLIFT,1/16/2006 17:00,16,17,38.52652786,-121.4443436
1936 WHITMAN WAY,(B)()PC  VANDALISM +$,1/16/2006 17:00,16,17,38.49130787,-121.4945099
3220 LA SOLIDAD WAY, PC  BURGLARY RESIDENCE,1/16/2006 17:00,16,17,38.54508816,-121.4624578
2247 68TH AVE,G(B) PC ACCESS CARD FRAUD,1/16/2006 17:00,16,17,38.49049366,-121.4854736
1919 19TH ST,(B)()(A)VANDALISM GRAF-,1/16/2006 17:00,16,17,38.56623766,-121.4854695
3026 FLORIN RD,(A)VC TAKE VEH W/O OWNER,1/16/2006 17:05,16,17,38.49479094,-121.4720466
1912 I ST, PC  BURGLARY VEHICLE,1/16/2006 17:10,16,17,38.57768464,-121.4803637
5420 STOCKTON BLVD,(B)HS POSS -GR MARIJ,1/16/2006 17:21,16,17,38.52565067,-121.443515
3271 AZEVEDO DR,FALSE PERSONATION - I RPT,1/16/2006 17:24,16,17,38.62643059,-121.5099935
957 SHELLWOOD WAY,MISSING PERSON,1/16/2006 17:30,16,17,38.49002489,-121.5208027
6228 VENTURA ST, VC AUTO THEFT LOCATE,1/16/2006 17:30,16,17,38.51254677,-121.4794398
STOCKTON BLVD / 34TH ST,TOWED/STORED VEHICLE,1/16/2006 17:44,16,17,38.56326638,-121.465437
26TH ST / 2ND AVE, VC AUTO THEFT LOCATE,1/16/2006 17:45,16,17,38.55451804,-121.4805639
8104 TORRENTE WAY,MISSING PERSON LOCATE O/S ASSI,1/16/2006 17:47,16,17,38.46478375,-121.4491964
1 CLAUSS CT,(A)VC TAKE VEH W/O OWNER,1/16/2006 18:00,16,18,38.52935875,-121.4471706
4049 FAWN CIR,MISSING PERSON,1/16/2006 18:00,16,18,38.47094887,-121.4597707
2691 RIVERSIDE BLVD, PC  BURGLARY VEHICLE,1/16/2006 18:00,16,18,38.55974271,-121.499694
5630 FRANKLIN BLVD,(B)()PC  VANDALISM +$,1/16/2006 18:00,16,18,38.524299,-121.47208
8090 FOLSOM BLVD, PETTY THEFT-SHOPLIFT,1/16/2006 18:00,16,18,38.54915301,-121.4096655
211 30TH ST, PC  PETTY THEFT/ OUTSIDE,1/16/2006 18:00,16,18,38.58138835,-121.4622017
1657 NEIHART AVE,CASUALTY REPORT,1/16/2006 18:02,16,18,38.47827244,-121.4988184
3339 TAYLOR ST, PC  BURGLARY RESIDENCE,1/16/2006 18:27,16,18,38.62764703,-121.4529368
STOCKTON BLVD / 34TH ST,(F) PC DIP - DISORDERLY,1/16/2006 18:27,16,18,38.56326638,-121.465437
6007 WINDBREAKER WAY, WI DANGER SELF/OTHERS,1/16/2006 18:45,16,18,38.44720182,-121.4328092
6643 VALLEY HI DR,(E) BATTERY NONCOHAB SPOUS,1/16/2006 18:49,16,18,38.47188629,-121.4291343
2408 P ST,(A) VC DUI-ALCOHOL/DRUGS,1/16/2006 18:54,16,18,38.5681965,-121.4771101
2621 P ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 19:00,16,19,38.56803077,-121.4738655
2509 P ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 19:00,16,19,38.56848028,-121.4754991
OAKMONT ST / SANTIAGO AVE,TOWED/STORED VEH-,1/16/2006 19:10,16,19,38.61202624,-121.4507993
RIO LINDA BLVD / ELEANOR AVE, HS POSS DRUG PARAPH,1/16/2006 19:15,16,19,38.61655968,-121.4461619
119 NEDRA CT, VC AUTO THEFT LOCATE,1/16/2006 19:24,16,19,38.48312565,-121.4810272
WILKINSON ST / FRUITRIDGE RD,G(B) PC ACCESS CARD FRAUD,1/16/2006 19:34,16,19,38.52506502,-121.4144333
SAN JUAN RD / TRUXEL RD,NON INJ HR/MAIL OUT REPORT,1/16/2006 19:35,16,19,38.62741952,-121.4978994
8940 POCKET RD,(A)VC TAKE VEH W/O OWNER,1/16/2006 19:45,16,19,38.48064434,-121.5069832
SHINING STAR DR / PHOENIX PARK DR,(A) BP POSS SHOP CART,1/16/2006 19:53,16,19,38.48728104,-121.4561046
2625 KIT CARSON ST,(A) PC VIO DV COURT ORDER,1/16/2006 20:00,16,20,38.56285126,-121.5061214
788 PARKHAVEN WAY,(A)VC TAKE VEH W/O OWNER,1/16/2006 20:00,16,20,38.49904974,-121.5312703
23 GRACKLE CT,(A)VC TAKE VEH W/O OWNER,1/16/2006 20:00,16,20,38.631823,-121.531759
6354 HERMOSA ST, PC  BURGLARY RESIDENCE,1/16/2006 20:00,16,20,38.51099562,-121.4807302
715 L ST,NON INJ HR/MAIL OUT REPORT,1/16/2006 20:00,16,20,38.57905171,-121.4976906
518 14TH ST,BATTERY - I RPT,1/16/2006 20:00,16,20,38.58373458,-121.486043
1830 ARDEN WAY, PC  BURGLARY VEHICLE,1/16/2006 20:00,16,20,38.5976184,-121.4242543
1415 30TH ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 20:17,16,20,38.56820709,-121.4679847
1341 LONGSHORE CT,(A)HS POSS AMPHETAMINES,1/16/2006 20:20,16,20,38.64495332,-121.4349119
20TH AVE / 36TH ST,(A) PC    CARJACKING,1/16/2006 20:33,16,20,38.53450711,-121.4681974
FRANKLIN BLVD / SHINING STAR DR, HS POSS/SALE AMPHETAMINE,1/16/2006 20:41,16,20,38.4875421,-121.4549812
940 ELEANOR AVE,(A) RECEIVE STOLEN PROPERTY,1/16/2006 20:43,16,20,38.61574625,-121.4448838
547 L ST,JUVENILE DISURBANCE - I RPT,1/16/2006 20:45,16,20,38.58184562,-121.5011657
FRUITRIDGE RD / 71ST ST, VC FALSE TAB/AVOID REG,1/16/2006 21:00,16,21,38.52506487,-121.4214978
5930 24TH ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 21:00,16,21,38.51708866,-121.4837511
7767 LA RIVIERA DR,RPT # CANCELLED- I RPT,1/16/2006 21:00,16,21,38.55575132,-121.411779
285 SEAVEY CIR,CHILD CUSTODY - I RPT,1/16/2006 21:02,16,21,38.5586276,-121.5118509
5150 STOCKTON BLVD,NARCOTICS SUSP/EVID/ACT- I RPT,1/16/2006 21:15,16,21,38.52783233,-121.4443719
8181 FOLSOM BLVD,G(B) PC ACCESS CARD FRAUD,1/16/2006 21:30,16,21,38.54941557,-121.4035685
OAKMONT ST / LAS PALMAS AVE, VC AUTO THEFT LOCATE,1/16/2006 21:33,16,21,38.61868967,-121.4500165
1818 H ST, PETTY THEFT/LICENSE PLATE,1/16/2006 21:39,16,21,38.5790575,-121.4809519
7612 DETROIT BLVD,TOWED/STORED VEH-,1/16/2006 21:41,16,21,38.48061188,-121.468665
4905 58TH ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 21:45,16,21,38.53078064,-121.4385109
1901 J ST, PC ROBBERY- BUSINESS,1/16/2006 21:49,16,21,38.57725503,-121.4806992
3421 JOLA CIR,(A)HS POSS AMPHETAMINES,1/16/2006 21:51,16,21,38.4808851,-121.4665775
8291 CARLIN AVE,(B)()PC  VANDALISM +$,1/16/2006 22:00,16,22,38.45673254,-121.4338336
5961 13TH AVE, PC  BURGLARY VEHICLE,1/16/2006 22:00,16,22,38.54042404,-121.4361765
5700 MACK RD, PC  BURGLARY RESIDENCE,1/16/2006 22:00,16,22,38.47338747,-121.4334256
3200 TRUXEL RD, PC  BURGLARY VEHICLE,1/16/2006 22:00,16,22,38.62648616,-121.4966948
STOCKTON BLVD / 16TH AVE,TOWED/STORED VEH-,1/16/2006 22:03,16,22,38.53789577,-121.44887
FRANKLIN BLVD / 20TH AVE,CASUALTY REPORT,1/16/2006 22:45,16,22,38.53452891,-121.4741684
POWER INN RD / ELDER CREEK RD,(A) HIT/RUN,1/16/2006 22:45,16,22,38.51055016,-121.409083
2318 Q ST, PETTY THEFT/LICENSE PLATE,1/16/2006 23:00,16,23,38.56737967,-121.4786515
3651 NORWOOD AVE,(B)()(A) VANDALISM/ -$,1/16/2006 23:00,16,23,38.63367782,-121.4571721
1800 U ST,(B)()(A) VANDALISM/ -$,1/16/2006 23:00,16,23,38.56490201,-121.4876931
6525 VALLEY HI DR, VC VEHICLE TAMPERING,1/16/2006 23:00,16,23,38.46945288,-121.4279242
2217 W ST,(B)()(A) VANDALISM/ -$,1/16/2006 23:00,16,23,38.56179004,-121.4825709
227 JIBBOOM ST,(A)VC TAKE VEH W/O OWNER,1/16/2006 23:30,16,23,38.59572389,-121.5050785
5330 ONTARIO ST,CHILD WELFARE - I RPT,1/16/2006 23:35,16,23,38.52731583,-121.4137192
2560 BOXWOOD ST, PC  ROBBERY UNSPECIFIED,1/16/2006 23:46,16,23,38.6122991,-121.445824
2217 CITRINE WAY,(A)VC TAKE VEH W/O OWNER,1/16/2006 23:59,16,23,38.63839743,-121.5106604
2710 O ST, PETTY THEFT CLOUT UNLOCKED,1/17/2006 0:00,17,0,38.56822282,-121.4726224
1755 CREEKSIDE OAKS DR, PETTY THEFT/LICENSE PLATE,1/17/2006 0:01,17,0,38.60969502,-121.5005579
3066 FREEPORT BLVD,GRAFFITI PROBLEMS- I RPT,1/17/2006 0:01,17,0,38.5488551,-121.4908853
1389 7TH AVE,(A) GRAND THEFT-INSIDE,1/17/2006 0:01,17,0,38.54965713,-121.5010236
3053 NOTRE DAME DR, PC   PETTY THEFT/INSIDE,1/17/2006 0:01,17,0,38.54899682,-121.3974738
1821 VALLEJO WAY, PC  PETTY THEFT/ OUTSIDE,1/17/2006 0:01,17,0,38.55218963,-121.4923547
2828 AQUINO DR,(A)VC TAKE VEH W/O OWNER,1/17/2006 0:15,17,0,38.61733037,-121.510595
EL CAMINO AVE / BOXWOOD ST, PC FALSE PERSONATION,1/17/2006 0:19,17,0,38.61112011,-121.4461937
1826 1/2 O ST,NEIGHBORHOOD DISTURBANCE-I RPT,1/17/2006 0:21,17,0,38.57161734,-121.4843219
2940 42ND ST,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 0:24,17,0,38.54743009,-121.4582582
5130 MONETTA LN, PC  BURGLARY VEHICLE,1/17/2006 0:30,17,0,38.66402692,-121.546884
3659 FAR NIENTE WAY,(A)VC TAKE VEH W/O OWNER,1/17/2006 0:30,17,0,38.63499923,-121.5288499
24TH ST / FRUITRIDGE RD,TOWED/STORED VEH-,1/17/2006 0:50,17,0,38.5248104,-121.483171
1509 EXPOSITION BLVD, PC  BURGLARY VEHICLE,1/17/2006 1:00,17,1,38.59648756,-121.4355093
12TH ST / J ST,TOWED/STORED VEH-,1/17/2006 1:03,17,1,38.57960099,-121.4907988
4451 GATEWAY PARK BLVD, PC ROBBERY-PURSE SNATCH,1/17/2006 1:21,17,1,38.65407136,-121.5048798
65 LA FRESA CT,TOWED/STORED VEH-,1/17/2006 1:39,17,1,38.48899029,-121.4563746
3555 AUBURN BLVD,MISSING PERSON,1/17/2006 2:00,17,2,38.63862878,-121.3815598
5341 MICHAEL WAY,(A)VC TAKE VEH W/O OWNER,1/17/2006 2:00,17,2,38.52640925,-121.4970403
2400 DEL PASO BLVD, HS POSS DRUG PARAPH,1/17/2006 2:19,17,2,38.61140992,-121.4476543
555 DISPLAY WAY, PC  BURGLARY BUSINESS,1/17/2006 2:30,17,2,38.6405243,-121.454431
3671 FRANKLIN BLVD, HS POSS DRUG PARAPH,1/17/2006 2:42,17,2,38.54139021,-121.4752017
11 SUBURBAN CT, PC  BURGLARY VEHICLE,1/17/2006 3:00,17,3,38.53078613,-121.4306454
4895 STOCKTON BLVD,(A) PC GRAND THEFT,1/17/2006 3:00,17,3,38.53131653,-121.445432
3501 NORTHGATE BLVD,(A)HS POSS AMPHETAMINES,1/17/2006 3:10,17,3,38.63004757,-121.4762363
330 HAWKCREST CIR, PC  BURGLARY VEHICLE,1/17/2006 4:00,17,4,38.66218212,-121.5498201
2600 SAN FERNANDO WAY,PETTY THEFT - I RPT,1/17/2006 4:34,17,4,38.55582667,-121.4766447
717 34TH ST,TOWED/STORED VEHICLE,1/17/2006 4:54,17,4,38.57421261,-121.4591287
2342 WORSHAM AVE, PC  BURGLARY VEHICLE,1/17/2006 5:00,17,5,38.50502839,-121.484345
BOXWOOD ST / EL CAMINO AVE,TOWED/STORED VEHICLE,1/17/2006 5:18,17,5,38.61112011,-121.4461937
2017 17TH ST,(A)VC TAKE VEH W/O OWNER,1/17/2006 5:45,17,5,38.56601548,-121.4886224
MEADOWVIEW RD / DETROIT BLVD,TRAFFIC-ACCIDENT INJURY,1/17/2006 5:57,17,5,38.48151147,-121.4684313
7684 19TH ST, PC  BURGLARY RESIDENCE,1/17/2006 6:30,17,6,38.47765971,-121.4955741
7257 MILFORD ST,(A)VC TAKE VEH W/O OWNER,1/17/2006 7:00,17,7,38.49371194,-121.4998771
2427 PRINCETON ST, PC  BURGLARY RESIDENCE,1/17/2006 7:00,17,7,38.60964455,-121.4306981
2704 D ST,TOWED/STORED VEHICLE,1/17/2006 7:10,17,7,38.58045703,-121.4674526
2851 UTAH AVE,(B)()(A) VANDALISM/ -$,1/17/2006 7:30,17,7,38.48927894,-121.4742605
3218 MARSHSONG AVE,MISSING PERSON,1/17/2006 7:30,17,7,38.64726866,-121.5330756
2825 50TH ST, PC   PETTY THEFT/INSIDE,1/17/2006 7:30,17,7,38.54892406,-121.4466868
1828 WOOLLEY WAY,TOWED/STORED VEHICLE,1/17/2006 7:36,17,7,38.60950023,-121.4237244
2037 ETHAN WAY,TOWED/STORED VEHICLE,1/17/2006 7:44,17,7,38.60324441,-121.4203141
I ST / 17TH ST, PETTY THEFT/LICENSE PLATE,1/17/2006 8:00,17,8,38.57884334,-121.4834127
6797 FRATES WAY, PC  BURGLARY RESIDENCE,1/17/2006 8:00,17,8,38.50339936,-121.5478368
3430 NORTHGATE BLVD,G(B) PC ACCESS CARD FRAUD,1/17/2006 8:00,17,8,38.62988799,-121.4749528
2653 2ND AVE,G(B) PC ACCESS CARD FRAUD,1/17/2006 8:00,17,8,38.55463449,-121.4795909
3200 TRUXEL RD, PC USE PERSONAL ID INFO,1/17/2006 8:00,17,8,38.62698775,-121.4971148
MACK RD / VALLEY HI DR,TOWED/STORED VEH-,1/17/2006 8:16,17,8,38.47421612,-121.42717
4601 H ST, PC  BURGLARY VEHICLE,1/17/2006 8:30,17,8,38.57026986,-121.4441463
8206 LA ALMENDRA WAY,TOWED/STORED VEHICLE,1/17/2006 8:36,17,8,38.4589237,-121.4338127
CATSKILL WAY / VERANO ST,TOWED/STORED VEHICLE,1/17/2006 8:38,17,8,38.62976876,-121.4183691
SAN JUAN RD / GUILLEMOT DR,TOWED/STORED VEHICLE,1/17/2006 8:45,17,8,38.62776114,-121.5282186
2604 53RD AVE,TOWED/STORED VEHICLE,1/17/2006 8:47,17,8,38.50279498,-121.4786198
2810 GATEWAY OAKS DR, HS POSS DRUG PARAPH,1/17/2006 8:50,17,8,38.62085306,-121.5163987
740 HARRIS AVE, VC AUTO THEFT LOCATE,1/17/2006 8:56,17,8,38.63832633,-121.4483735
4206 VALLEY HI DR,TOWED/STORED VEHICLE,1/17/2006 8:59,17,8,38.46442316,-121.455388
2801 L ST,MISSING PERSON I RPT,1/17/2006 9:00,17,9,38.57201606,-121.4692575
6220 WEATHERFORD WAY, PC  BURGLARY RESIDENCE,1/17/2006 9:00,17,9,38.46360509,-121.4303669
3066 FREEPORT BLVD,GRAFFITI PROBLEMS- I RPT,1/17/2006 9:15,17,9,38.5488551,-121.4908853
40 TWIN LEAF CT, PC USE PERSONAL ID INFO,1/17/2006 9:22,17,9,38.65572801,-121.461357
40 TWIN LEAF CT, PC USE PERSONAL ID INFO,1/17/2006 9:24,17,9,38.65572801,-121.461357
FREEPORT BLVD / BIDWELL WAY,(B)HS POSS -GR MARIJ,1/17/2006 9:29,17,9,38.5496714,-121.4891871
6400 JACINTO AVE, VC AUTO THEFT LOCATE,1/17/2006 9:29,17,9,38.44258851,-121.428883
3301 FONG RANCH RD,TOWED/STORED VEH-,1/17/2006 9:31,17,9,38.63020663,-121.4959999
2215 K ST,(F) PC DIP - DISORDERLY,1/17/2006 9:32,17,9,38.57503046,-121.4769586
DAYTON ST / DEL PASO BLVD,TOWED/STORED VEHICLE,1/17/2006 9:32,17,9,38.63110431,-121.4180257
1250 WHITNEY AVE,C PC EVADE PAYMENT RAILFARE,1/17/2006 9:47,17,9,38.57100991,-121.4935219
1936 FRIENZA AVE, VC AUTO THEFT LOCATE,1/17/2006 9:51,17,9,38.61264781,-121.4216656
6400 JACINTO AVE,TOWED/STORED VEHICLE,1/17/2006 9:53,17,9,38.44258851,-121.428883
BAKER AVE / STOCKTON BLVD,(B) PC   PROSTITUTION,1/17/2006 9:55,17,9,38.53266824,-121.4461521
4940 VIRGINIA WAY, PC ROBBERY-PURSE SNATCH,1/17/2006 9:55,17,9,38.52960558,-121.4932774
7901 LA RIVIERA DR,TOWED/STORED VEHICLE,1/17/2006 9:56,17,9,38.55783227,-121.4100658
2ND AVE / 35TH ST,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 9:57,17,9,38.5526734,-121.4680096
2633 RIVERSIDE BLVD, PC   EMBEZZLEMENT,1/17/2006 9:59,17,9,38.56068556,-121.4992887
7201 GLORIA DR,SUSP PERS-NO CRIME - I RPT,1/17/2006 10:00,17,10,38.49556817,-121.5423064
4400 TRUXEL RD, PC  BURGLARY VEHICLE,1/17/2006 10:02,17,10,38.65031154,-121.5079524
7901 LA RIVIERA DR,TOWED/STORED VEHICLE,1/17/2006 10:09,17,10,38.55783227,-121.4100658
8200 ELDER CREEK RD,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 10:25,17,10,38.51050023,-121.4009789
7703 CENTER PKWY, PC  BURGLARY RESIDENCE,1/17/2006 10:30,17,10,38.47774495,-121.4384213
2035 W EL CAMINO AVE,(A)() WILFUL DISOBEY CT OR,1/17/2006 10:45,17,10,38.61458725,-121.5086644
6231 FRUITRIDGE RD, PETTY THEFT-SHOPLIFT,1/17/2006 10:55,17,10,38.52545649,-121.4318134
200 OPPORTUNITY ST,(A)VC TAKE VEH W/O OWNER,1/17/2006 11:00,17,11,38.64013822,-121.4623011
MEADOWVIEW RD / MANORSIDE DR,TRAFFIC-ACCIDENT INJURY,1/17/2006 11:05,17,11,38.4814126,-121.491628
FRUITRIDGE RD / STOCKTON BLVD,(B) PC   PROSTITUTION,1/17/2006 11:15,17,11,38.52497346,-121.4425904
E ST / 30TH ST,(A) HIT/RUN,1/17/2006 11:15,17,11,38.57858559,-121.4641608
HARRIS AVE / PERFORMANCE DR,(A)VC TAKE VEH W/O OWNER,1/17/2006 11:30,17,11,38.63863084,-121.4635168
3066 FREEPORT BLVD,(B) PC MINOR POSS TOBACCO,1/17/2006 11:30,17,11,38.5488551,-121.4908853
N BEND DR / ARROWBROOK AVE, VC AUTO THEFT LOCATE,1/17/2006 11:42,17,11,38.66062772,-121.4957497
STOCKTON BLVD / DIAS AVE,(B) PC   PROSTITUTION,1/17/2006 11:45,17,11,38.51229152,-121.4366852
8090 FOLSOM BLVD, PC  ROBBERY UNSPECIFIED,1/17/2006 11:47,17,11,38.54915301,-121.4096655
6719 MIDDLECOFF WAY, PC  BURGLARY RESIDENCE,1/17/2006 11:50,17,11,38.50460411,-121.4883563
7387 PATERO CIR,PERSON INFORMATION - I RPT,1/17/2006 11:55,17,11,38.48925192,-121.4582942
MARYSVILLE BLVD / ACACIA AVE,LOST PROPERTY - I RPT,1/17/2006 12:00,17,12,38.62130809,-121.4360584
194 CREEKSIDE CIR,MISSING PERSON,1/17/2006 12:00,17,12,38.47884153,-121.4570142
1600 VALLEJO WAY,GANG ACTIVITY - I RPT,1/17/2006 12:00,17,12,38.55199422,-121.4960208
1166 34TH AVE,G(B) PC ACCESS CARD FRAUD,1/17/2006 12:00,17,12,38.52212416,-121.514051
2730 STONECREEK DR, US   THEFT OF MAIL,1/17/2006 12:00,17,12,38.61545185,-121.4939097
547 L ST, PC  BURGLARY VEHICLE,1/17/2006 12:00,17,12,38.58184562,-121.5011657
STOCKTON BLVD / LAWRENCE DR,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 12:05,17,12,38.52983357,-121.4448282
660 J ST, PC  BURGLARY BUSINESS,1/17/2006 12:05,17,12,38.58097068,-121.4982228
2250 68TH AVE,(A)() BATT/SCHOOL INJURY,1/17/2006 12:10,17,12,38.48934244,-121.4859396
8TH ST / K ST, PAROLE VIO - I RPT,1/17/2006 12:10,17,12,38.57991197,-121.4966071
18TH ST / W ST,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 12:14,17,12,38.56311353,-121.4887376
3RD ST / J ST,MISCELLANEOUS I RPT (ZMISC),1/17/2006 12:15,17,12,38.582786,-121.5027369
TEMPLE AVE / 16TH AVE,(A)HS POSS AMPHETAMINES,1/17/2006 12:30,17,12,38.53762902,-121.4699432
NATOMAS BLVD / CLUB CENTER DR,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 12:31,17,12,38.67081464,-121.5077758
5900 RIZA AVE,(A) PC VIO DV COURT ORDER,1/17/2006 12:32,17,12,38.50428456,-121.4361683
STOCKTON BLVD / 2ND AVE,TOWED/STORED VEH-,1/17/2006 12:32,17,12,38.55117621,-121.4554708
2701 RINGGOLD ST,(A)()AWDW/NO FIREARM/CIVIL,1/17/2006 12:35,17,12,38.56060791,-121.5061404
5633 MACK RD,(A)VC TAKE VEH W/O OWNER,1/17/2006 13:00,17,13,38.47431447,-121.4348784
6870 GREENHAVEN DR,BATTERY - I RPT,1/17/2006 13:00,17,13,38.50290927,-121.5235712
1730 I ST, PC   PETTY THEFT/INSIDE,1/17/2006 13:00,17,13,38.57829626,-121.482654
2250 68TH AVE,(A)() BATT/SCHOOL INJURY,1/17/2006 13:00,17,13,38.48934244,-121.4859396
AZEVEDO DR / BANNON CREEK DR,TOWED/STORED VEH-,1/17/2006 13:04,17,13,38.61618775,-121.5059934
4701 JOAQUIN WAY,(B)()PC  VANDALISM +$,1/17/2006 13:05,17,13,38.53172057,-121.4909166
3661 TRUXEL RD,BUSINESS PERMITS - I RPT,1/17/2006 13:10,17,13,38.63589608,-121.5055312
3500 FLORIN RD,(D) PC  ARSON OF PROPERTY,1/17/2006 13:13,17,13,38.49407763,-121.4673944
MCCLATCHY WAY / DUDLEY WAY,NARCOTICS SUSP/EVID/ACT- I RPT,1/17/2006 13:20,17,13,38.55996267,-121.5061519
8263 SUNNY CREEK WAY,(A)()AWDW/NO FIREARM/CIVIL,1/17/2006 13:22,17,13,38.46003018,-121.4232326
2146 SOUTH AVE,(A) PC VIO DV COURT ORDER,1/17/2006 13:26,17,13,38.63248017,-121.4164146
6879 14TH AVE,GANG ACTIVITY - I RPT,1/17/2006 13:27,17,13,38.54146972,-121.4254625
1021 ACACIA AVE,MISSING PERSON,1/17/2006 13:30,17,13,38.62234262,-121.4432958
2549 69TH AVE,(B)()(A) VANDALISM/ -$,1/17/2006 13:30,17,13,38.48714497,-121.4784231
3150 I ST, PC   PETTY THEFT/INSIDE,1/17/2006 13:30,17,13,38.57325365,-121.4637147
1301 ETHAN WAY,ACCIDENTAL FIRES/ARSON -I RPT,1/17/2006 13:31,17,13,38.59025226,-121.4201014
FREEPORT BLVD / SUTTERVILLE RD,NON INJ HR/MAIL OUT REPORT,1/17/2006 13:40,17,13,38.53514629,-121.4937694
FLORIN PERKINS RD / KIEFER BLVD,TRAFFIC-ACCIDENT-NON INJURY,1/17/2006 13:45,17,13,38.54654137,-121.3921168
1008 24TH ST,(A) PC GRAND THEFT,1/17/2006 14:00,17,14,38.57493609,-121.4749164
430 HARDING AVE, PC  BURGLARY RESIDENCE,1/17/2006 14:00,17,14,38.60802229,-121.4725801
SUTTERVILLE RD / FRANKLIN BLVD,(A)HS POSS CNTRL SUBST,1/17/2006 14:05,17,14,38.54106323,-121.47576
545 K ST,(B)HS POSSESS QUAALUDES,1/17/2006 14:07,17,14,38.58052209,-121.4986248
FRUITRIDGE RD / MARTIN LUTHER KING JR BL,TOWED/STORED VEH-,1/17/2006 14:10,17,14,38.52495123,-121.4646263
